,gl,eu,cbam
CHN_MANcom,-0.8089978712043818,-0.15440387444199094,0.02877639727572136
CHN_MANele,2.106790665408241,0.10497189587539772,-7.561837064050347
CHN_MANfmp,1.8913014783659208,0.051929828628286205,-2.3752190022866584
CHN_MANfoo,0.2053188058082107,0.01923557040158407,-1.4677576545556403
CHN_MANfur,0.6122669799741135,0.0,-0.0011718028324865168
CHN_MANmac,-3.3790901906675743,0.029244587362810135,-4.103691860094334
CHN_MANmet,3.2110545745395394,0.005157739490167975,0.006324648877083885
CHN_MANmot,3.459157177613527,-0.000886935186402708,-0.088513932590132
CHN_MANpap,0.21765266364947655,0.0032525927319971503,0.0054209878866617505
CHN_MANpha,-1.5463969048406248,0.06599433892524285,0.17705500905005012
CHN_MANpla,-1.2898913478675507,0.05638930217328223,0.10601337494937467
CHN_MANtex,1.3103618164505455,0.04195395356832041,0.06747594198904791
CHN_MANwoo,0.7935811189578615,0.0,0.0
CHN_PROleg,0.2483860351401068,0.08015012635511565,3.553983573082963
CHN_RES+,0.0,0.0,0.0
CHN_TRAinl,3.1963937788956343,0.022826840750934947,-0.04528092859672349
CHN_TRDmot,0.31512179732992196,0.05014500962536363,1.175152699255475
CYP_CNS+,0.7275494025672291,-0.0003591063191354115,-0.0003591063191354115
CYP_ENRele,0.0,0.0,0.0
CYP_ENRgas,0.0,0.0,0.0
CYP_FD+,0.0,0.0,0.0
CYP_FINser,0.14919139547021953,0.0,-0.0008080282374060184
CYP_MANfoo,0.0,0.0,0.0
CYP_MANwoo,0.0,0.0,0.0
CYP_PUB+,0.0,0.0,0.0
CYP_TRAwar,0.0,-0.00028956827886815993,-0.00028956827886815993
CYP_TRAwat,0.0,0.0,0.0
CYP_TRDmot,0.0019122227557897644,0.0017383843234461723,0.0017383843234461723
CZE_ADM+,0.0,0.0,0.0
CZE_CNS+,0.0,0.0,0.0
CZE_ENRele,-0.0004749045123734511,0.0,0.0
CZE_FD+,0.0,0.0,0.0
CZE_FINser,0.0,0.0,0.0
CZE_MANfmp,0.0674361073509136,0.09089214469036182,0.09089214469036182
CZE_MANfoo,0.0,0.0,0.0
CZE_MANmac,0.0,0.0,0.0
CZE_MANmet,-0.6400651735904288,64.0065173590333,641.0252713507186
CZE_MANmot,-0.04829952595106195,-0.03759286535794999,0.04484576446941265
CZE_MANpla,0.0,0.03248892383247579,0.03248892383247579
CZE_MANwoo,-0.5622205563860976,0.0,0.0
CZE_MIN+,0.0,0.0,0.0
CZE_PROleg,0.0,0.0,0.0
CZE_RES+,0.0006310906942291249,0.0009466360413431059,0.0012621813884582497
CZE_TRAinl,0.00035022008394820363,-0.00011674002798266281,-0.0015176203637750469
CZE_TRAwar,-0.0028171497427303977,-0.0028171497427303977,-0.0028171497427303977
CZE_TRDmot,-0.26769957612930956,-0.14604854310511745,-0.029108753406896615
DEU_ADM+,0.02230694731120786,-0.0045926067993660395,0.0820108357029694
DEU_CNS+,0.35972741901893257,-0.04323040035578425,2.0542328928186384
DEU_COMcom,0.6593753664268501,0.2985283866475447,-0.28397543787551044
DEU_COMpub,-0.04024788907944409,0.03018591680958307,0.05030986134930512
DEU_ENRcoa,0.0,0.0,0.0
DEU_ENRele,2.941312093551585,-0.025750328249099258,0.04678663759676129
DEU_ENRgas,0.0,0.0022691725069019907,0.0022691725069019907
DEU_ENRoil,0.05956021733731658,-0.0023094778151204393,-0.00316033806279639
DEU_FINser,1.4178696614253266,-0.4188849231301073,0.41626297684341096
DEU_HEA+,0.0010436987030569376,0.0,0.0
DEU_MANche,0.14304281085700346,0.026060236465376727,0.04411488368447079
DEU_MANcom,1.3406221787433261,-0.0022468528135355997,0.07264824097100786
DEU_MANele,-0.18885571130587095,-0.06287145405134763,-0.15325671141115382
DEU_MANfmp,-0.05466849263155024,-0.07650657681948878,0.07914473464085016
DEU_MANfoo,0.12026745903225648,0.21004795739166546,-0.533721857448536
DEU_MANmac,-3.3450478023105554,0.02674575808432418,-3.4540488879280984
DEU_MANmet,-0.6717742232153512,-1.2239277855489208,-2.098004690566069
DEU_MANmot,3.586280847706722,-0.004437939584002406,3.45378115593495
DEU_MANpap,-0.08823171167944471,0.1924273408566899,-0.02972921162763524
DEU_MANpha,0.8538287331581689,-0.1866088949803966,-0.18341899933970607
DEU_MANpla,0.4386294620979425,0.12441012318786084,0.43674446023145974
DEU_MANpri,0.0,0.0,-0.03302356411542472
DEU_MANtra,-0.05224011050396716,-0.0626881326047606,-0.06617080663835861
DEU_MANwoo,0.0,0.0,0.0
DEU_MIN+,0.0,0.0,0.0
DEU_PROleg,0.3226813669465486,0.006797754524992026,-0.44967511653494474
DEU_PUB+,0.02987609992936768,0.05576871986815384,-0.38606560242061194
DEU_RES+,1.489161390807064,-0.4115281311558201,0.6911947270090658
DEU_TRAwar,0.10458140187857637,0.11225737091409646,0.11537481427718115
DEU_TRAwat,-0.0016445246370270705,0.0006852185987612584,0.0008222623185135352
DEU_TRDmot,3.795166020975015,0.20330355833019703,1.436592412031039
DEU_WATwst,0.03757302173662738,-0.03354734083627502,-0.03019260675264795
DNK_ADM+,0.0,0.0,0.0
DNK_CNS+,-0.009841256949454626,0.0007886721597122824,-0.0013030235682208642
DNK_COMpub,-0.07686427189106008,-0.028258923489360373,-0.07008213025361364
DNK_ENRele,0.0,0.0,0.0
DNK_FD+,-0.0796815469780727,-0.013998109604255625,-0.013998109604255625
DNK_MANfmp,0.0,0.0,0.0
DNK_MANfoo,-0.007656666315890545,-0.012442082763321363,-0.012442082763321363
DNK_MANmac,0.0,0.0,0.0
DNK_MANpha,0.08681280703976091,0.043406403519880454,0.08567053326292125
DNK_PROleg,-0.07578016401656695,-0.009241483416655006,-0.06006964220825413
DNK_RES+,-0.004819459684813181,-0.005163706805157524,-0.0010327413610330275
DNK_TRAwat,-0.8193552159989397,-0.03329567770997462,-0.022829573135698517
DNK_TRDmot,0.0016604856700241117,-0.002671216077865431,-0.0023102409322090334
ESP_ADM+,0.005041666129076594,-0.006623365306826442,-0.009687907463716637
ESP_AGRagr,-1.631093872384843,0.0,0.049427087041964725
ESP_CNS+,-0.0008158208869413059,-0.0002719402956469349,0.008974029756351358
ESP_ENRcoa,0.0,0.0,0.0
ESP_ENRele,2.576817433106127,-0.40627673557699107,-2.78449143190938
ESP_ENRoil,0.0,0.0019054103102257296,0.0009527051551127551
ESP_FD+,0.0053474189190843395,-0.006815337838048577,-0.010065729730040928
ESP_FINser,0.0,0.0,0.0
ESP_HEA+,0.0,-0.04300058442101162,0.04300058442101162
ESP_MANche,-0.0019934855131564224,-0.009967427565781653,-0.009967427565781653
ESP_MANfmp,0.0,0.006284556934466778,-0.0004488969238903364
ESP_MANfoo,-0.022090702997744613,-0.005202520633527061,-0.006883334992050716
ESP_MANmet,-0.0008620178295692373,-0.8408983927442782,-0.0012930267443534587
ESP_MANmot,-0.4392565917375113,0.003317230397010772,0.4940600022547941
ESP_MANpap,-0.003724625444623413,-0.008690792704122059,-0.004966167259498646
ESP_MANpha,-0.0022034265158424964,-0.011017132579212989,-0.011017132579212989
ESP_MANpri,-0.0037228822732247807,-0.008686725304190774,-0.004963843030965993
ESP_MANtex,-0.002802329352115419,0.0,0.0028023293521154255
ESP_PROleg,0.0,0.0,0.0
ESP_PUB+,0.0,0.0,0.0
ESP_RES+,0.0,-0.021151186778313714,0.042302373556627734
ESP_TRAinl,0.0,0.0,0.0
ESP_TRAwar,0.0,0.0,0.0
ESP_TRDmot,0.045408692694114745,-0.011384151126129515,-0.01381447552384167
EST_ADM+,0.005670705280602265,0.0028353526403011326,0.004253028960451699
EST_AGRagr,0.0,0.0,0.0
EST_CNS+,0.10445699022683831,0.09665564372105115,0.10045500078555811
EST_ENRele,-0.13806220830326904,-0.1333924571400702,-0.13481368575495678
EST_FD+,0.005678580498170999,0.0028392902490854996,0.004258935373628249
EST_MANfmp,-2.517393115351676,0.12000195456211672,0.11741036305514162
EST_MANfoo,0.0,0.0,0.0
EST_MANmet,0.0,0.0,0.0
EST_MANpri,0.0,0.0,0.0
EST_MANwoo,0.007009454247513163,0.001609313475194397,0.004863702947253967
EST_PROleg,0.0,0.0,0.0
EST_PUB+,0.0,0.0,0.0
EST_RES+,0.10616533173808063,0.09823639813591555,0.10209789177333307
EST_TRAinl,7.898681003809076,-0.36834019386957956,-0.03888884481149544
EST_TRAwar,0.0012433358687487007,-0.0012433358687487415,0.0
EST_TRDmot,0.0890326982891774,0.0813020542426046,0.08568854328026651
EST_WATwat,-0.030047703313462883,0.0,-0.0019385615040942354
FIN_CNS+,0.10963498225884322,-0.05609592025116808,0.03494372932773007
FIN_ENRcoa,-2.4606916474767453,-0.022009764288702018,-3.283856831874154
FIN_ENRele,-0.05159659615933622,-0.009154234802462873,-0.06861052750936796
FIN_ENRoil,-1.2282956628542032,-0.14017796152358775,0.6141478314271019
FIN_FD+,-0.004931790050743614,-0.003945432040594982,0.0009863580101486318
FIN_HEA+,0.07278341791859705,0.039755648442931245,0.10152980986963969
FIN_MANcom,-0.2757753891656396,0.2533313315192587,0.07497270320174097
FIN_MANfmp,0.0332248035483793,-0.005408688949736264,0.0332248035483793
FIN_MANfoo,0.0,0.0,0.0
FIN_MANmac,1.3151358930254728,0.010980724754113796,0.08706938315130275
FIN_MANmet,0.725922298908066,-0.1169937974714898,0.029821948375085693
FIN_MANpap,-0.2380061648622035,-0.002219988773875074,-0.011450468412614902
FIN_MANwoo,10.280855103487959,0.034199364469125415,10.241394298331276
FIN_PROleg,0.34024007421404795,-0.27125847380174833,0.11903216010994529
FIN_PUB+,0.06787300679158487,0.03215037163811925,0.08471367764964662
FIN_RES+,0.06685857867700216,-0.029746401530022084,0.021247429664301685
FIN_TRAinl,-0.30182166770298446,-0.03749850002749715,0.15182766759299554
FIN_TRDmot,0.06366258182103128,0.006724532452091758,0.05556007140744566
FRA_ADM+,-0.04785624577111967,0.10415771138420235,0.09878348057568112
FRA_AGRagr,1.0880865605988994,0.03362739922380709,-0.07806360534098056
FRA_CNS+,0.2841713619895758,0.21691186802754595,0.3595019952270486
FRA_COMpub,0.0,0.0,0.0
FRA_ENRele,0.23874445347574869,14.167991160951381,12.817592845979185
FRA_FD+,0.19260815778324206,0.013256431912207127,-0.021834123149517343
FRA_FINser,-0.8719677513870637,0.016174663654097192,0.7542831296279389
FRA_MANfmp,-0.015775993087709415,0.015775993087709415,0.015775993087709415
FRA_MANfoo,0.1749584839442829,0.009306302337461698,-0.02419638607740083
FRA_MANmet,-0.47684893005480966,-2.111961089621453,-3.182754988768202
FRA_MANmot,0.6059106135439564,-0.3794403288018502,-0.3483488564319839
FRA_MANtra,-0.026238305308446352,0.6980108069726412,0.7086738625546125
FRA_MANwoo,0.0,0.0,0.0
FRA_PROleg,-0.5283171362684399,0.19092888273196149,0.2536051151224532
FRA_PUB+,-0.4585949446162595,0.6998512420107542,1.129329047286299
FRA_RES+,0.6437744019437913,0.48911617283776826,0.8113843054084472
FRA_TRAinl,-0.0008580078332972844,0.0,0.0
FRA_TRAwar,0.0,0.0,0.0
FRA_TRDmot,0.3142363964287784,0.47559326574268657,0.5232962760830414
FRA_WATwst,0.8281835845377745,-1.2638720008932476,-2.039472500698465
GBR_ADM+,-0.052994677576249226,0.014054900864908874,0.026473272177054703
GBR_ART+,0.0,0.0,0.0
GBR_CNS+,0.8365476390095992,0.01458748552009881,0.007442594653110742
GBR_COMpub,0.006303546418133583,0.0,0.006303546418133583
GBR_ENRele,0.9633173171703514,-0.013130719317068293,0.08952763170728131
GBR_ENRgas,-0.17699793115369744,-0.10879689346144743,-0.17699793115369744
GBR_ENRoil,0.2205857147117785,-0.0046674070270202005,-0.03297624529959896
GBR_FD+,-0.008867809953698815,-0.0016257651581781615,0.5283736764078898
GBR_FINser,0.24466297378594196,0.033465982542020836,0.25867708206962353
GBR_MANfoo,-0.007505070002177522,-0.0012036433022360325,0.5063090149582204
GBR_MANmet,0.0,0.0,0.0
GBR_MANmot,-0.036613739646539196,0.0002860448409884989,0.0002860448409884989
GBR_MANpap,0.0,0.0,0.0
GBR_MANpha,0.0,0.0,0.0
GBR_MANpla,0.0,0.0,0.0
GBR_MANwoo,0.0,0.0,0.0
GBR_MIN+,0.0,0.0,0.0
GBR_PROleg,0.029617527286701667,-0.0016622081640499187,-0.001057768831668434
GBR_PUB+,-0.0008363813730133226,0.0,0.000731833701386597
GBR_RES+,0.08712323775103253,0.00026006936642091177,0.00026006936642091177
GBR_TRDmot,-0.28048438501390116,-0.014630333048414853,0.050883158316436354
GRC_ADM+,0.0,0.0,0.0
GRC_AGRagr,0.0,0.0,0.0
GRC_CNS+,0.1631442402305117,-0.00617811949525045,-0.16178295966376163
GRC_ENRele,-0.014463997417312843,-0.012321182985118093,-0.0482133247243745
GRC_ENRoil,0.11668845314195897,0.06389013382195695,0.016509492683546855
GRC_FD+,-0.0003842728873764714,-0.0003842728873764714,-0.0003842728873764714
GRC_FINser,-0.26795054578151123,0.010279432702615478,0.26486671597072653
GRC_HEA+,0.0,0.0,0.0
GRC_MANfoo,-0.013184512817303986,-0.006042901707931162,-0.01977676922595598
GRC_MANmet,-0.013347648807409726,-0.049946040698693996,-0.054251733862374335
GRC_PROleg,0.00019063524764937148,0.00019063524764937148,0.00019063524764937148
GRC_PUB+,0.0,0.01748893093963884,0.01748893093963884
GRC_RES+,-0.0007737926284778312,0.00012896543807959892,0.00012896543807959892
GRC_TRAwar,0.0,-0.02387946248937481,-0.02387946248937481
GRC_TRAwat,0.1270596461944012,0.1285393281500827,0.1285393281500827
GRC_TRDmot,0.24762612802732764,0.14211107041256532,0.04080007453163826
HRV_CNS+,0.4328656097768677,0.504730249126127,0.504730249126127
HRV_ENRele,0.0,0.0,0.0
HRV_ENRoil,-0.045825853023555886,-0.04584860667451084,-0.04584860667451084
HRV_EXT+,-2.2110831935703517,0.0,0.0
HRV_FINser,0.005083613531508185,0.005083613531508185,0.005083613531508185
HRV_HEA+,-0.1820645665787155,0.0,0.0
HRV_MANfoo,0.0,0.0,0.0
HRV_MANwoo,0.5452497568062035,0.5452497568062035,0.5452497568062035
HRV_PROleg,0.468228204114003,0.5459637651329309,0.5459637651329309
HRV_PUB+,0.0,0.0,0.0
HRV_RES+,0.0,0.0,0.0
HRV_TRAinl,-0.012505093003030565,-0.0028857906930070485,-0.0028857906930070485
HRV_TRDmot,0.014949592296825244,0.00340762765589511,0.0032977041831233588
HUN_ADM+,0.39226601846946146,0.4405126410619626,0.4447079995482666
HUN_AGRagr,0.0,0.0,0.0
HUN_CNS+,-0.11756550742093475,-0.12836657877409452,-0.12940514332728303
HUN_ENRele,-0.2553946300081005,-0.2533140220243279,-0.2533140220243279
HUN_ENRoil,-0.4875982687868612,-0.017359804435603563,-0.051644057709679905
HUN_FD+,0.0,0.0,0.0
HUN_FINser,0.0,0.0,0.0
HUN_MANfoo,-0.7962221879951435,-0.8024507839898907,-0.7962221879951435
HUN_MANmet,-0.0032514857382158324,-0.0032514857382158324,-0.0065029714764320385
HUN_MANmot,-0.01466988947819953,1.6551087070105972,1.6706415311639797
HUN_MANwoo,0.0,0.0,0.0
HUN_PROleg,0.0,0.0,0.0
HUN_RES+,-0.055395882419376694,-0.05799256440778471,-0.05828108462871941
HUN_TRAinl,-1.2563843948863422,-1.2492747014633794,-1.251306042441369
HUN_TRDmot,0.15522217425165538,0.14563652419260711,0.14846864807368948
IDN_AGRagr,-0.0023763716796053715,-0.00026404129773430863,-0.00026404129773430863
IDN_CNS+,0.0035472916457127512,0.0001689186497960825,0.0001689186497960825
IDN_COMpub,0.0,0.0,0.0
IDN_COMvid,0.0,0.0,0.0
IDN_ENRcoa,-0.07424747247900948,0.0004794377442140975,-0.08279018137591954
IDN_ENRgas,0.2774733114514678,-1.380664303357544,-1.3927283603771732
IDN_ENRoil,-0.08053877204247739,0.005121777218570491,-0.07121149885086035
IDN_FD+,0.0,0.0,0.0
IDN_FINser,0.0,0.0,0.0
IDN_MANche,-0.011114122918680002,-0.005883947427536475,-0.005883947427536475
IDN_MANfmp,-0.00731781574806417,-0.0011258178073944858,-0.0011258178073944858
IDN_MANfoo,0.0,0.0,0.0
IDN_MANpap,0.0,0.0,0.0
IDN_MANpla,0.00016875926702721906,0.0,0.0
IDN_MANwoo,0.0,0.0,0.0
IDN_MIN+,0.3308547091504149,0.11028490305012985,0.11028490305012985
IDN_PUB+,0.0,0.0016148879957194882,0.0016148879957194882
IDN_TRAair,-1.9139854141274546,0.0,0.0
IDN_TRDmot,-0.03051582519250826,0.004571025132858573,-0.06426945985412533
IND_ADM+,1.2812335725342476,0.0,0.0
IND_AGRagr,0.005178604619496459,0.0,0.0
IND_CNS+,1.3527774130717531,-0.0053967184032107625,-0.005756499630092098
IND_COMcom,0.028095137196221757,0.02345710385860319,-0.0014681544378076072
IND_COMvid,0.0,0.0,0.0
IND_ENRcoa,0.0,0.0,0.0
IND_ENRele,-0.03257380550235662,0.020980749381206868,-0.0011920880330229628
IND_ENRoil,-0.23560469768799028,0.0036877257029420654,0.08635424354390267
IND_FD+,0.0009770243377026093,0.0,0.0
IND_FINser,-0.03836582386001803,0.02315122246660292,-0.0014160776188676019
IND_MANfoo,0.04538964870800248,0.0,0.0
IND_MANfur,1.9564755256714088,0.0,0.0
IND_MANmet,0.19442962695453236,0.10670875409933958,-0.012083197155366421
IND_MANpha,0.0028683193967380463,0.0,-0.0009561064655799361
IND_MANwoo,127.20553136093,0.0,0.0
IND_MIN+,-0.08929186211366738,0.0,0.0
IND_TRAinl,0.25443253186399856,0.33168750062997493,-0.0064764644474469
IND_TRDmot,0.13269385856719926,-0.0008672801213539719,0.11361369589740603
IRL_ADM+,0.0,0.0,0.0
IRL_CNS+,-0.002434251618742497,-0.0003477502312488366,0.0003477502312488366
IRL_COMcom,0.6342563834705881,0.29091025444661384,-0.2729568130228947
IRL_COMpub,0.0,0.0,0.0
IRL_FINser,0.003674286327898219,0.003853519807307997,0.0032262026293740217
IRL_MANfoo,0.0,0.0006500775562012679,0.0002786046669434127
IRL_MANpha,-1.396827327889819,0.11611127163084096,1.364865202574562
IRL_MANwoo,0.0,0.0,0.0
IRL_PROleg,0.0,-0.034593041516990664,-0.034593041516990664
IRL_RES+,-0.0010922607790299188,-0.0004095977921362825,0.0
IRL_TRDmot,-0.0005241346826827722,0.008211443362027629,0.008648222264263166
ITA_ADM+,0.5129793744694869,0.0011061549853786034,0.6122567844072476
ITA_CNS+,0.07571917653232742,0.005113502830754438,0.006293541945543951
ITA_EDU+,0.0,0.0,0.0
ITA_ENRele,1.2694165195719713,0.10960997659703936,-0.025257484822507482
ITA_ENRgas,0.0,0.0,0.0
ITA_ENRoil,-1.8014986547430047,0.04828578265636695,-0.5202183412250625
ITA_FD+,2.4986898840338996,0.0,2.4986898840338996
ITA_FINser,-0.26835715608640737,-0.025746443019360105,-0.03366842548685534
ITA_MANche,-0.030401868395109364,-0.01471058148150453,-0.016671992345705138
ITA_MANfmp,0.2399385835828981,37.782328961520356,0.0
ITA_MANfoo,-0.2639813657192938,-0.003605599141531883,-0.2660417080858835
ITA_MANmac,-0.47100097804408053,0.48154303963907324,0.02979278276845623
ITA_MANmet,1.2664288522861826,0.015929608606888326,0.16189276208003628
ITA_MANpha,0.0,0.013943796588827875,0.013943796588827875
ITA_MANpla,-1.07248879946679,0.2499550414645148,0.2405582353944203
ITA_MANtex,-0.35855697722734015,0.0,0.003117886758498277
ITA_MANwoo,0.0,0.0,0.0
ITA_PROleg,0.14414822638647548,0.01003229414411348,0.0015840464438069309
ITA_RES+,0.0,0.0,0.0
ITA_TRAinl,0.32970266037578144,0.058362783564021,-0.23917759017029702
ITA_TRDmot,0.14008791513722005,0.08757442525819643,0.29918664856892535
ITA_WATwst,0.0,0.0,0.0
JPN_ADM+,-0.004812501610120603,-0.0012031254025302893,-0.0036093762075903135
JPN_CNS+,-0.0026143127683050773,0.0,0.0
JPN_COMpub,0.0,0.0,0.0
JPN_COMvid,0.0,0.0,0.0
JPN_ENRele,-0.057948710883589355,-0.04139193634542106,-0.11045858685952234
JPN_ENRoil,0.012715767090822516,0.006017889772929351,0.0020059632576432005
JPN_EXT+,0.0,0.0,0.0
JPN_FD+,0.0,0.0,0.0
JPN_FINser,0.0,0.0,0.0
JPN_MANcom,-0.40768001700793155,0.07976078286467594,8.014841406233344
JPN_MANfoo,0.0,0.0,0.0
JPN_MANmac,-0.046435220383018956,0.0008146529891755143,-0.0008146529891758897
JPN_MANmet,0.2722296608663675,0.0,0.0
JPN_MANmot,0.2750279888717331,-0.13175557328356136,9.613593572560417
JPN_MANpha,-0.18713891853973522,0.03651491093458228,-0.025864728578662562
JPN_MANpla,0.11361605489630604,-0.03684845023663973,0.026100985584286533
JPN_MANwoo,0.0,0.0,0.0
JPN_PROleg,0.003141846588290975,0.0,0.0
JPN_RES+,-0.0038838191352268967,0.0,0.0
JPN_TRAinl,0.0,0.0,0.0
JPN_TRDmot,-0.1030398920912065,-0.01928554130049225,5.302401418723975
KOR_AGRagr,-0.002482612271373585,0.0,0.0
KOR_CNS+,-0.7558132809659808,0.0,-0.0008482752872799573
KOR_COMpub,0.0,0.0,0.0
KOR_ENRele,0.15255779683701748,0.0,0.0012608082383224655
KOR_ENRoil,-1.2233067545041298,0.052184513497289135,0.1582606669757437
KOR_FD+,-0.02377758736919658,0.0,0.0003602664752914005
KOR_FINser,1.3117466647094334,0.0,0.0007082865360203183
KOR_MANche,-2.005365098646185,0.08455540453332935,0.23394024197685329
KOR_MANcom,0.9586390939242625,0.0016855192860201584,-0.10049908742898339
KOR_MANfmp,-0.21297940809823857,0.0,0.0
KOR_MANfoo,-0.002266134239443094,0.0,0.0
KOR_MANmac,0.0010971517553132663,0.0010971517553132663,0.0
KOR_MANmet,-0.30601674862440364,0.0,-0.0005746793401395471
KOR_MANmin,0.0,0.0,0.0
KOR_MANmot,-0.0672023418298124,0.0,0.0
KOR_MANpap,0.0,0.0,0.0
KOR_MANpha,0.0,0.0,0.0
KOR_MANpla,0.016388212661616632,-0.0002979675029384593,0.00014898375146926395
KOR_MANtex,-0.3764734830828952,0.0,0.0
KOR_MANwoo,0.0,0.0,0.0
KOR_PROleg,0.29630419252941387,0.0006290959501686433,-0.04969858006332004
KOR_RES+,1.8343526344137762,0.0,0.0
KOR_TRAair,0.0009674788556263076,0.0,0.0
KOR_TRAinl,-0.10799342593059277,0.0006797383221435664,0.0022091495469669037
KOR_TRDmot,0.12488739799977147,0.0005572220769647868,0.0018109717501363272
LTU_ADM+,0.0009747632083448983,0.0009747632083448983,0.0009747632083448983
LTU_AGRagr,-0.000948340114314682,0.0009483401143147912,-0.000474170057157341
LTU_CNS+,0.004018441357529402,-0.00022324674208530968,-0.0013394804525098008
LTU_ENRele,0.007970051488346013,-0.002812959348827954,0.004688265581379995
LTU_ENRoil,1.7066921738434886,-0.16028559836249462,-0.08663256106990581
LTU_MANche,-0.00017817370645696116,-0.00017817370645696116,-0.00017817370645696116
LTU_MANfoo,-0.38467969596737583,-0.0011236992092523114,-0.0016855488138782942
LTU_MANfur,0.0,0.0,0.0
LTU_MANwoo,-0.0010068192888181672,0.0,-0.0010068192888181672
LTU_PROleg,0.0,0.0,0.0
LTU_PUB+,0.0,0.0,0.0
LTU_RES+,0.0004824053048746068,0.0,0.0009648106097494358
LTU_TRAinl,-0.0004428742378051503,0.001328622713415451,0.001328622713415451
LTU_TRAwar,-0.0002683372500471936,0.0016100235002828318,0.0
LTU_TRDmot,-0.004305758139245551,-0.0015296772336792085,-0.001926260220188865
LUX_ADM+,0.0,0.0,-0.0007987788339829492
LUX_CNS+,-0.010497039853443763,0.0,-0.00030873646627767407
LUX_FINser,0.46393242583922967,-0.004349998759504286,0.33586036933847413
LUX_MANmet,0.055949047202550804,0.0,0.0016455602118391943
LUX_MANpla,0.0,0.0,0.0
LUX_PUB+,0.0,0.0,0.0
LUX_RES+,-0.02538864738258048,0.0,-0.0007467249230182064
LUX_TRAair,0.0,0.0,0.0
